[2026-02-04 13:27:04 Local] Logging started.
[2026-02-04 13:27:04 Local] DNS Server auth config file was loaded: /etc/dns/auth.config
[2026-02-04 13:27:04 Local] Loading DNS Cache from disk...
[2026-02-04 13:27:04 Local] Web Service config file was loaded: /etc/dns/webservice.config
[2026-02-04 13:27:04 Local] DNS Cache was loaded from disk successfully.
[2026-02-04 13:27:04 Local] DNS Server config file was loaded: /etc/dns/dns.config
[2026-02-04 13:27:04 Local] DNS Server successfully loaded zone file: /etc/dns/zones/lab.local.zone
[2026-02-04 13:27:04 Local] DNS Server allowed zone file was loaded: /etc/dns/allowed.config
[2026-02-04 13:27:04 Local] DNS Server blocked zone file was loaded: /etc/dns/blocked.config
[2026-02-04 13:27:04 Local] DNS Server block list config file was loaded: /etc/dns/blocklist.config
[2026-02-04 13:27:05 Local] [[::]:5380] [HTTP] Web Service was bound successfully.
[2026-02-04 13:27:05 Local] [0.0.0.0:53] [UDP] DNS Server was bound successfully.
[2026-02-04 13:27:05 Local] [0.0.0.0:53] [TCP] DNS Server was bound successfully.
[2026-02-04 13:27:05 Local] [[::]:53] [UDP] DNS Server was bound successfully.
[2026-02-04 13:27:05 Local] [[::]:53] [TCP] DNS Server was bound successfully.
[2026-02-04 13:27:05 Local] DHCP Server successfully loaded scope: Default
[2026-02-04 13:27:05 Local] DNS Server (v14.3.0.0) was started successfully.
[2026-02-04 13:30:03 Local] [172.19.0.1:43097] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:30:03 Local] [172.19.0.1:46837] [UDP] QNAME: 1234lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:03 Local] [172.19.0.1:45658] [UDP] QNAME: 1234lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:04 Local] [172.19.0.1:42912] [UDP] QNAME: 1234lab.local; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:04 Local] [172.19.0.1:48773] [UDP] QNAME: 1234lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:26 Local] [172.19.0.1:59732] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:30:26 Local] [172.19.0.1:41676] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:26 Local] [172.19.0.1:56823] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:26 Local] [172.19.0.1:49343] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:30:26 Local] [172.19.0.1:36370] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:30:36 Local] [172.19.0.1:34876] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:30:36 Local] [172.19.0.1:55407] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:36 Local] [172.19.0.1:50599] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:30:36 Local] [172.19.0.1:56935] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:30:36 Local] [172.19.0.1:55632] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:31:06 Local] [172.19.0.1:53826] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:31:07 Local] [172.19.0.1:45440] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:31:07 Local] [172.19.0.1:54869] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:31:07 Local] [172.19.0.1:48645] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:31:07 Local] [172.19.0.1:47147] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:33:11 Local] [172.19.0.1:34240] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:33:11 Local] [172.19.0.1:50165] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:33:11 Local] [172.19.0.1:54167] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:33:11 Local] [172.19.0.1:49890] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:33:11 Local] [172.19.0.1:44845] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:36:18 Local] [172.19.0.1:51600] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:36:18 Local] [172.19.0.1:35462] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:36:18 Local] [172.19.0.1:55861] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:36:18 Local] [172.19.0.1:53269] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:36:18 Local] [172.19.0.1:37169] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:37:31 Local] [172.19.0.1:57511] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:37:31 Local] [172.19.0.1:41221] [UDP] QNAME: kak.lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:31 Local] [172.19.0.1:60848] [UDP] QNAME: kak.lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:31 Local] [172.19.0.1:54054] [UDP] QNAME: kak.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:37:31 Local] [172.19.0.1:51283] [UDP] QNAME: kak.lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:37:45 Local] [172.19.0.1:38580] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:37:45 Local] [172.19.0.1:56966] [UDP] QNAME: hbfciwcksdhjwkkak.lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:45 Local] [172.19.0.1:41074] [UDP] QNAME: hbfciwcksdhjwkkak.lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:45 Local] [172.19.0.1:60486] [UDP] QNAME: hbfciwcksdhjwkkak.lab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:37:45 Local] [172.19.0.1:40895] [UDP] QNAME: hbfciwcksdhjwkkak.lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:37:52 Local] [172.19.0.1:46125] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:37:52 Local] [172.19.0.1:40353] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:52 Local] [172.19.0.1:44985] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:37:52 Local] [172.19.0.1:52275] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:37:52 Local] [172.19.0.1:38668] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:38:07 Local] [172.19.0.1:53891] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:38:07 Local] [172.19.0.1:55031] [UDP] QNAME: kak.naraklab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:38:07 Local] [172.19.0.1:34683] [UDP] QNAME: kak.naraklab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:38:07 Local] [172.19.0.1:33183] [UDP] QNAME: kak.naraklab.local; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:38:08 Local] [172.19.0.1:33433] [UDP] QNAME: kak.naraklab.local; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:39:32 Local] [172.19.0.1:59618] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:39:32 Local] [172.19.0.1:56152] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:39:32 Local] [172.19.0.1:34604] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:39:32 Local] [172.19.0.1:34415] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:39:32 Local] [172.19.0.1:53672] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:42:34 Local] [172.19.0.1:48265] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:42:35 Local] [172.19.0.1:33359] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:35 Local] [172.19.0.1:46692] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:35 Local] [172.19.0.1:43734] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:42:35 Local] [172.19.0.1:46851] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:42:42 Local] [172.19.0.1:37763] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:42:42 Local] [172.19.0.1:43017] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:42 Local] [172.19.0.1:53693] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:42 Local] [172.19.0.1:33581] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:42:42 Local] [172.19.0.1:56481] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:42:43 Local] [172.19.0.1:40548] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:42:43 Local] [172.19.0.1:53707] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:43 Local] [172.19.0.1:44421] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:43 Local] [172.19.0.1:35932] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:42:43 Local] [172.19.0.1:60103] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:42:44 Local] [172.19.0.1:55894] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:42:44 Local] [172.19.0.1:35234] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:44 Local] [172.19.0.1:54842] [UDP] QNAME: lab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: ServerFailure; ANSWER: []
[2026-02-04 13:42:44 Local] [172.19.0.1:37376] [UDP] QNAME: lab.local; QTYPE: A; QCLASS: IN; RCODE: NoError; ANSWER: [127.0.0.1]
[2026-02-04 13:42:44 Local] [172.19.0.1:54515] [UDP] QNAME: lab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NoError; ANSWER: []
[2026-02-04 13:44:16 Local] [172.19.0.1:42008] [UDP] QNAME: 1.0.0.127.in-addr.arpa; QTYPE: PTR; QCLASS: IN; RCODE: NoError; ANSWER: [localhost.]
[2026-02-04 13:44:17 Local] [172.19.0.1:45386] [UDP] QNAME: fuidsnihfbrvlab.local.student.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:18 Local] [172.19.0.1:46811] [UDP] QNAME: fuidsnihfbrvlab.local.student.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:19 Local] [172.19.0.1:57969] [UDP] QNAME: fuidsnihfbrvlab.local.cadt.edu.kh; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:19 Local] [172.19.0.1:36604] [UDP] QNAME: fuidsnihfbrvlab.local.cadt.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:19 Local] [172.19.0.1:33719] [UDP] QNAME: fuidsnihfbrvlab.local.edu.kh; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:19 Local] [172.19.0.1:47271] [UDP] QNAME: fuidsnihfbrvlab.local.edu.kh; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:20 Local] [172.19.0.1:41000] [UDP] QNAME: fuidsnihfbrvlab.local; QTYPE: A; QCLASS: IN; RCODE: NxDomain; ANSWER: []
[2026-02-04 13:44:20 Local] [172.19.0.1:45436] [UDP] QNAME: fuidsnihfbrvlab.local; QTYPE: AAAA; QCLASS: IN; RCODE: NxDomain; ANSWER: []
